hospital_id,official_name_zh,filing_number,filing_status,identity_confirmation_status,english_name,english_review_status,approved_alias_count,pending_aliases_json,all_identity_fields_reviewed,source_url,accessed_at,scope
cnha-cfdi-95a80833c0a8033318dd8e318973214f,北京小汤山医院,药临床机构备字2024000091,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-95b60390c0a803335fc0cd9185d69ced,重庆市第九人民医院,药临床机构备字2020000359,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-95b84adbc0a8033379677fd092731f71,南阳张仲景医院,药临床机构备字2025000069,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-95d3d8f0c0a8033340b23482ad945906,大庆市第三医院,药临床机构备字2019000057,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-95d402b1c0a8033365f43c4b26fc290b,洛阳市偃师人民医院,药临床机构备字2024000190,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-95e94d3cc0a80333445a7ebf48247f26,海宁市人民医院,药临床机构备字2025000176,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-95f8070fc0a8033367a70c162fabd804,成都中医大银海眼科医院,药临床机构备字2021000025,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-964e1a64c0a803336fabb20cc758dab6,杭州市第七人民医院,药临床机构备字2021000044,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9672bb71c0a803331b76538a20132149,首都医科大学附属北京安定医院,药临床机构备字2020000333,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-967b048dc0a803332ba262c7c5627fa5,萍乡市中医院,药临床机构备字2026000046,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9689a734c0a803337811e0fae130d412,江苏省人民医院重庆医院,药临床机构备字2020000586,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9696c252c0a8033346e01bc55bc028ee,新疆维吾尔自治区疾病预防控制中心,药临床机构备字2024000096,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-96b032e5c0a80333183aba38c6439dfb,新疆维吾尔自治区传染病医院(新疆维吾尔自治区第六人民医院、自治区公共卫生临床救治中心、自治区结核病防治研究所）,药临床机构备字2020000163,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-96bafb1ec0a803330ffc6dc5b452ac68,北京陆道培血液病医院有限公司,药临床机构备字2025000087,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-96bd96c5c0a8033316ca13a8bab7c64f,内蒙古民族大学附属医院,药临床机构备字2020000371,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-96da6e84c0a8033345877fcc06fc4024,成都新华医院,药临床机构备字2020000446,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-96f38dc7c0a803334e96193736fabac7,滨州市中医医院,药临床机构备字2026000051,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-974762cfc0a803334dd40ca549d38fed,苏州科技城医院,药临床机构备字2020000728,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,"[{""hospital_id"": ""cnha-cfdi-974762cfc0a803334dd40ca549d38fed"", ""official_name"": ""苏州科技城医院"", ""candidate_alias"": ""Nanjing University Medical School Affiliated Suzhou Hospital"", ""source_url"": ""https://ror.org/01wcs0854"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-974762cfc0a803334dd40ca549d38fed"", ""official_name"": ""苏州科技城医院"", ""candidate_alias"": ""Suzhou Science and Technology Town Hospital"", ""source_url"": ""https://ror.org/01wcs0854"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-974762cfc0a803334dd40ca549d38fed"", ""official_name"": ""苏州科技城医院"", ""candidate_alias"": ""南京医科大学附属苏州科技城医院"", ""source_url"": ""https://ror.org/01wcs0854"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-97480017c0a8033366911c488a2aab2f,大同市第一人民医院,药临床机构备字2026000117,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-978eae27c0a803330a58d60bcb5b127a,湘雅博爱康复医院,药临床机构备字2020000392,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-979d7a91c0a8033373c6a11ef8d10193,成都市第四人民医院,药临床机构备字2020000670,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-97e1f662c0a8033358f8f825b98fe252,淮安八十二医院,药临床机构备字2026000027,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-988eb5fefddc2800e050a8c03202de0f,甘肃省疾病预防控制中心（甘肃省预防医学科学院）疫苗评价室,药临床机构备字2026000071,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-988eb5fefe342800e050a8c03202de0f,山西医科大学口腔医院,药临床机构备字2026000161,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=21&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-99020697c0a80333304d0ce80c688cfa,新郑华信民生医院,药临床机构备字2020000166,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-99174a3dc0a8033370133d012d27f3a6,湘南学院附属医院,药临床机构备字2020000674,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-991b352dc0a803332d6d61a59aad2fce,四川省医学科学院·四川省人民医院,药临床机构备字2020000134,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-995f20c9c0a80333049e96dae7812abf,邢台市第九医院,药临床机构备字2026000059,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-99c3a824c0a803332ec4f11a0e482ddb,博尔塔拉蒙古自治州人民医院,药临床机构备字2025000284,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9a4828d4c0a803336d65b0548efdace5,宁波市医疗中心李惠利医院,药临床机构备字2020000961,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-9a4828d4c0a803336d65b0548efdace5"", ""official_name"": ""宁波市医疗中心李惠利医院"", ""candidate_alias"": ""Ningbo Medical Center Lihuili Hospital"", ""source_url"": ""https://ror.org/030zcqn97"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9a5df1c7c0a8033368a88941110bd93f,丰城市中医院,药临床机构备字2021000148,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9a9af4fcc0a8033358aefbb18c964121,新兴县人民医院,药临床机构备字2025000130,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9ab355d1c0a8033305cc8fed8fd9f878,江西省人民医院（南昌医学院第一附属医院）,药临床机构备字2020000731,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,"[{""hospital_id"": ""cnha-cfdi-9ab355d1c0a8033305cc8fed8fd9f878"", ""official_name"": ""江西省人民医院（南昌医学院第一附属医院）"", ""candidate_alias"": ""Jiangxi Provincial People's Hospital"", ""source_url"": ""https://ror.org/01dspcb60"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9b169b4ec0a803331fc40e01381d5928,沈阳市骨科医院,药临床机构备字2020000280,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9b1c926cc0a803334a359512990ded09,深圳蓝生脑科医院,药临床机构备字2024000220,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9b70b284c0a80333620088ac3f0484e8,宣威云峰医院,药临床机构备字2026000159,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=21&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
